"Responding to the Tragedy in Isla VistaThursday, June 19, 2014Dear Friend,Thelast few weeks have been challenging for Isla Vista and our entirecommunity as we have come together to heal from the violence that leftsix victims dead in Isla Vista on May23.",negative,-0.633302
"Inthe wake of this tragedy I attended vigils and memorials, met with thefather of one of the victims,and discussed the issue with Sheriff Bill Brown.",neutral,None
"I had coffee withstudents and community members in Isla Vista, and I hosted a roundtableof mental health professionals in Santa Barbara.",positive,0.598291
"Through it all, I heard two things: frustration and a demand for action.",negative,-0.54225
I agree.,positive,0.513529
When I returned to WashingtonI led a moment of silence on the House floor .,neutral,None
"And the next morning,I urged my colleagues to act .",neutral,None
"Last week, my colleagues came together in a bipartisan fashion topassa resolutionmemorializing the victims of the tragedy andcondemning the violence.",negative,-0.426643
"While a small step, I hope that the passage ofthis resolution and its formal inclusion in the Congressional Record,sends a message to the victims, their families, andthe community of Isla Vista that they are not forgotten.",neutral,None
But remembering those lost is not enough.,negative,-0.775824
That is why last week I voted in favor ofincreasedfunding forour background checks system .,neutral,None
"And I signed on as an original co-sponsor of thePromoting Healthier Minds forSafer Communities Act , which will address mental health issues and its relation to gun violence.",positive,0.223318
"Moreover, in looking at this tragedy, it is clear that there are gaps in our violence prevention efforts.",neutral,None
"That is why I worked with my Senate colleagues Barbara Boxer and Dianne Feinstein to author thePause for Safety Act ,a bill that willencourage states to empower families and others with new tools toprevent a tragedy if someone they are close to poses a threat tothemselves or others.",negative,-0.431738
Butthere is more to do.,neutral,None
"Admittedly, the political environment in DC hasmade it difficult to get thingsdone, but I know, if nothing is done, nothing will change.",negative,-0.475947
We must notallow this tragedy to be yet another followed by silence and inaction.,negative,-0.395256
Please know that I will continue to look for common sense solutions tothese issues.,positive,0.334742
I also want to hear from you about your thoughts on the tragedy and what we can do to make a real difference.,positive,0.791421
"Please feel free toreachout to one of my offices , or you can keep in touch with me by liking myFacebook page , following me onTwitter , or you can alwayssendme an email .",positive,0.422932
Thankyou again for contacting me.,positive,0.617186
Please keep in touch with me.,neutral,None
This is aconversation our communities and nation will continue to have.,positive,0.293126
"If youwould like to be in touch with me via social media and express yourviews there, you can find me by liking myFacebook page , following me onTwitter , signing up for mye-newsletter , or by visiting mywebsite .",neutral,None
Thank you for taking the time to share your views.,positive,0.866001
"Sincerely,Lois CappsMEMBER OF CONGRESSOffice LocationsWashington, DC2231 Rayburn HOBWashington, DC, 20515Phone: (202) 225-3601Fax:(202) 225-5632San Luis Obispo1411 Marsh St, Ste 205San Luis Obispo, CA 93401Phone: 805) 546-8348Fax:(805) 546-8368Santa Barbara301 E. Carrillo St, Ste ASanta Barbara, CA 93101Phone: (805) 730-1710Fax:(805) 730-9153Privacy Policy|Unsubscribe",negative,-0.30531
