"Dear Friend,My staff and I are here to serve you.",positive,0.538147
"If you are having an issue with a federal agency, from backlogged veterans' benefits, Social Security and Medicare issues, to stalled passports, we may be able to help.",neutral,None
"If you ever need assistance, please call us at (317) 283-6516 or visit my local office at300 E Fall Creek Pkwy N Dr.",neutral,None
"Suite 300, in Indianapolis.",None,None
My staff is also often available to assist you at other locations through our community hours program.,positive,0.825742
"We hold office hours at locations throughout the 7 thCongressional District, in and around your neighborhood.",neutral,None
We have scheduled dozens of new office hours for 2015.,negative,-0.473179
"Our first will be Tuesday, February 17, 2015.",neutral,None
"For easy reference, click herefor details andto stay informed about the latest office hours in your area.",positive,0.816267
Please feel free to forward this message to anyone you know who may need help with a federal agency.,positive,0.716551
"Regards,Congressman CarsonICYMI:Last week, I was selected by Democratic Leader Nancy Pelosi and Assistant Democratic Leader James Clyburn to serve on the Democratic Outreach &amp; Engagement Task Force.",neutral,None
This task force will focus on increasing voter participation and supporting legislation that will make voting easier for all Americans.,neutral,None
Fifty years after the enactment of the Voting Rights Act it is vital that we preserve this basic civil right through legislation that rectifies the various ways the right to vote has become increasingly restricted.,positive,0.78531
I look forward to working with my colleagues on the task force to address this critical issue.,positive,0.228668
"Now you can follow my updates on:UnsubscribePrivacy PolicyWashington Office2453 Rayburn HOBWashington, D.C.",neutral,None
20515-1407Phone: 202-225-4011Fax: 202-225-5633District Office300 E Fall Creek Pkwy N Dr.,neutral,None
"Suite 300Indianapolis, IN 46205-4258Phone: 317-283-6516Fax: 317-283-6567Are You Uninsured?",negative,-0.498458
#GetCovered!,neutral,None
