"Web Site|About Tom|Issues|Serving You|Media|ContactDear Neighbor,Today the U.S.",neutral,None
"postal facility located at 198 Baker Street in Corning was formally dedicated the &ldquo; Specialist Ryan P. Jayne Post Office .&rdquo;While serving his second tour of duty in Afghanistan, Specialist Jayne was tragically killed by an IED alongside two fellow New York soldiers on November 3rd, 2012.",neutral,None
"For Specialist Jayne's family, friends and everyone who knew him, naming the Corning Post Office in his honor is one small way we can recognize his bravery and sacrifice in protection of all of us.",positive,0.846287
It is only right we honor Specialist Jayne in a way that preserves his legacy as one of our country's heroes and help ensure we never forget his great sacrifice for us all.,positive,0.831817
"HOSPICE ACT PASSES HOUSEFor any family who has had a personal experience with the care that hospice provides as my family has, they know that it is truly irreplaceable.",positive,0.863529
That's why we're so pleased to see our bipartisanHospice Opportunities for Supporting Patients with Integrity and Care Evaluations Act(HOSPICE)passin theHouse .,positive,0.647188
"We depend on hospice providers for more than helping our loved ones, we also depend on them to bring peace of mind and comfort to our families.",positive,0.897362
"We need to make sure families in rural areas like ours have access to all levels of care, including hospice and palliative care.",positive,0.554034
I always want to be working to make sure hospice providers have the support they need and their care remains a choice for patients and their families.,positive,0.408344
DAVITA DIALYSIS CENTER IN ITHACAWith Dr.,neutral,None
"Hesson, Catherine Lama (facility administrator), Mike Sigler, Sue Jessen, Jennifer TavaresThis week we met with staff and patients at the DaVita Dialysis Center in Ithaca, a leading provider of dialysis services that treats patients with chronic kidney failure and end stage renal disease.",negative,-0.505253
"Among the topics discussed was the Chronic Kidney Disease Improvement in Research and Treatment Act of 2014, which would include dialysis as a service provided by the National Health Service Corps in shortage areas and revise Medicare payments for dialysis services for patients with end stage renal disease and acute kidney injury.",negative,-0.663582
"NNMI DAYWith Congressman Joe Kennedy, US Secretary of Commerce, Penny Pritzker, and America Makes Director and NCDMM Vice President Ed MorrisWe joined U.S.",neutral,None
"Department of Commerce Secretary Penny Pritzker at a briefing highlighting the importance of ourRevitalize American Manufacturing and Innovation Act , or &ldquo;RAMI,&rdquo;passedthe House, with a strong showing of support from Members on both sides of the aisle.",positive,0.812347
With my colleagues Congressman Kennedy in the House and Senators Blunt and Brown in the Senate we have come a long way to promote this legislation and we just have a couple more steps to get this bill across the finish line.,negative,-0.275953
"It is encouraging to know the great things we can accomplish for our nation by working together, Republicans and Democrats.",positive,0.713958
"2014 &ldquo;CHAMPION OF DIABETES&rdquo; AWARDWith Curtis Oltmans, Corporate Vice President and General Counsel for Novo Nordisk (left) and Christopher Porter, Chief Government Affairs Officer of Novo Nordisk (right) presenting the 2014 &ldquo;Champion of Diabetes&rdquo; Award.",neutral,None
"As my son lives each day with the disease, diabetes is very personal to our family and I understand firsthand what families living with diabetes experience on a daily basis.",negative,-0.683365
"We need to do everything we can at the local, state and national level to care for these families and find a cure for this costly disease.",negative,-0.67074
We're proud to partner with the diabetes community to increase awareness.,positive,0.738974
It was an honor to be awarded the 2014 &ldquo; Diabetes Champion &rdquo; Award by Novonordisk.,neutral,None
"GUARDIAN OF SMALL BUSINESSLast week, we were honored as a &ldquo;Guardian of Small Business&rdquo; this week by the National Federation of Independent Business (NFIB) for our support of pro-growth, pro-jobs legislation throughout the 113th Congress.",positive,0.478012
"Standing with small businesses &ndash; their products, employees and owners &ndash; is a daily priority.",positive,0.783439
The small businesses in the Southern Tier and Finger Lakes are our primary job creators and it's important we're caring for them when we consider legislation that will impact their business.,positive,0.915319
"As representatives, we need to give small businesses a voice down in Washington so they are heard.",neutral,None
We're proud of the votes we've taken to give small businesses the support they fairly deserve.,positive,0.898575
WHAT'S NEXT?,neutral,None
Today we will be attending a luncheon with the Elmira-Corning Regional Association of Realtors and touring the Rushville Community Health Center.,positive,0.630145
P.S &ndash; Tuesday weaddressedthe crowd at the ACEC New York's Fall convention.,neutral,None
"P.P.S -- Sixty-five years later, the reconstructed version of War Memorial Stadium was rededicated at a ceremony we attended over the weekend.",neutral,None
"Best, TomOFFICE LOCATIONSWashington, DC1504 Longworth HOBWashington, DC 20515(202) 225-3161Corning89 W. Market StCorning, NY 14830(607) 654-7566OleanOne Bluebird SquareOlean, NY 14760(716)379-8434Geneva433 Exchange StGeneva, NY 14456(315)759-5229Jamestown2 East 2nd St Suite 300Jamestown, NY 14701(716) 708-6369Ithaca401 E. State St.",neutral,None
"Suite 304-1Ithaca, NY 14850(607) 222-2027Privacy PolicyUnsubscribe",neutral,None
