Connect withRep.,neutral,None
"Barbara LeeJanuary 4, 2015Greetings from Washington D.C.",neutral,None
-It's been a busy end to the year in Washington!,positive,0.523826
"As the 113 thCongress winds down, I've been working hard on a number of issues, including normalizing relations with Cuba, addressing the serious issues in our criminal justice system, and protecting patient access to medical marijuana.",negative,-0.619375
I was deeply honored to be named &ldquo;Most Valuable House Member&rdquo; inThe Nationmagazine's 2014 progressive honor roll.,positive,0.545947
"Please take a few minutes to see all that I have been working on these past few weeks and my priorities headed into the new Congress:http://lee.house.gov/leemail-1-4-15Sincerely,Barbara LeeMember of CongressOFFICE LOCATIONSWashington, D.C.",negative,-0.288179
U.S.,neutral,None
"House of Representatives2267 Rayburn HOB Washington, D.C.",neutral,None
"20515Phone: (202) 225-2661 M-F: 9am - 5pm ESTOakland District Office1301 Clay Street Suite 1000-NOakland, CA 94612Phone: (510) 763-0370 M-F: 9am - 5pm PSTSan Leandro Office Hours Every 1st and 3rd Tuesdays: 3 - 5pm PST 300 Estudillo Ave.",negative,-0.310536
"Room C San Leandro, CA 94577FruitvaleOffice Hours Every 1st and 3rdThursdays:2 - 5pm PST 1470 Fruitvale Ave.",neutral,None
"Suite 140 Oakland, CA 94601AlamedaOffice Hours Every 2nd and 4th Thursdays 3 - 5pm PST 1550 Oak Street Floor 2, Staff Room Alameda, CA 94501Privacy Policy|Unsubscribe",neutral,None
