"Dear Friend,Enrollmenthas begun for Indiana residents seeking health insurance through thefederal health exchanges established under the Affordable Care Act.",positive,0.877794
"If you or someone you know is uninsured, visitwww.healthcare.govtoapply for coverage for 2015.",negative,-0.341368
"Even if you signed up for healthinsurance last year, shop around, you may find a plan that better fitsyour needs and budget this year.",neutral,None
There is also in-person assistance in our area to help you navigate through this process.,positive,0.807249
Clickhereto find assistance near you.,positive,0.3479
"The last day to enroll for coverage that begins onJanuary 1, 2015isDecember 15th .",neutral,None
"If you are unable to enroll during the November 15th &ndash; December 15th enrollment period, you have untilFebruary 15th, 2015to apply for coverage that will begin onMarch 1st, 2015 .",neutral,None
"Ifyou have any questions or need assistance, please do not hesitate tocontact my office.",neutral,None
The telephone number is 317-283-6516.,neutral,None
"Regards,Inside Scoop:Earlierthis month, I had the privilege of meeting Marilyn Shank, one ofthousands of Hoosiers benefiting from the Affordable Care Act.",positive,0.485663
"Marilynand her husband are saving $1,200/month on health insurance thanks tothe ACA.",positive,0.798497
Do you have an ACA success story?,neutral,None
Tell us your story and Congressman Carson might share your story too!,positive,0.331922
"Emailaca07@mail.house.govNow you can follow my updates on:UnsubscribePrivacy PolicyWashington Office2453 Rayburn HOBWashington, D.C.",neutral,None
20515-1407Phone: 202-225-4011Fax: 202-225-5633District Office300 E Fall Creek Pkwy N Dr.,neutral,None
"Suite 300Indianapolis, IN 46205-4258Phone: 317-283-6516Fax: 317-283-6567Are You Uninsured?",negative,-0.498458
#GetCovered!,neutral,None
