"Dear Friend, As a lifelong Hoosier, I know the love and diversity that Indiana has to offer.",positive,0.791713
"Last week, I was saddened and disappointed to see the passage of Indiana's SB 101 &ndash; a bill that allows discrimination under the disguise of religious freedom.",negative,-0.790349
"There is no place in Indiana, or anywhere in America, for a law like SB 101.",negative,-0.482062
"As our country celebrates the 50th anniversary of several pieces of legislation outlawing discrimination and intolerance, Indiana's Governor and members of the State Legislature have chosen to go back to America's days of intolerance and injustice.",negative,-0.717357
I urge our state leaders to repeal this backwards law.,negative,-0.796977
The effects of this hurtful legislation are already being seen across our state.,negative,-0.849049
Hoosiers everywhere should not have to suffer the financial and social consequences caused by the passage of SB101.,negative,-0.579268
I hope you will join me in continuing to show the world the hospitality that Hoosiers are known for and making our city a welcoming place for everyone.,positive,0.894431
"INSIDE SCOOP: YOUTH OPPORTUNITIES FAIRAre you a student or a parent of a student looking for a summer job, internship or other activities?",positive,0.630208
My office is teaming up with the Marion County Commission on Youth (MCCOY) for the 2015 Youth Opportunities Fair.,positive,0.260236
The goal of the Youth Opportunities Fair is to present students and parents with a variety of summer options so they can explore different possibilities before the end of the school year.,positive,0.433946
"In addition to job opportunities for our youth, this event will feature local service providers and other groups that offer youth summer programs, internships and volunteer opportunities.",positive,0.912405
"Who:Congressman Carson and Marion County Commission on YouthWHEN:April 8, 2015 4-7 p.m.",neutral,None
"WHERE:Shortridge Magnet High School(3401 N Meridian St)Now you can follow my updates on:UnsubscribePrivacy PolicyWashington Office2453 Rayburn HOBWashington, D.C.",neutral,None
20515-1407Phone: 202-225-4011Fax: 202-225-5633District Office300 E Fall Creek Pkwy N Dr.,neutral,None
"Suite 300Indianapolis, IN 46205-4258Phone: 317-283-6516Fax: 317-283-6567Are You Uninsured?",negative,-0.498458
#GetCovered!,neutral,None
