"Web Site|About Tom|Issues|Serving You|Media|ContactDear Neighbor,We recently met with my good friend Gary Mervis at Camp Good Days for a Cancer Mission2020 Summit and to brainstorm ways to move ourClinical Trial Cancer Mission 2020 billand be a part of ending cancer by the end of the decade.",negative,-0.619532
"Our bipartisan bill will make clinical trial results available to all researchers, help improve care, increase the chances of finding a cure and protect taxpayers from duplicative research.",positive,0.295584
"We are all working together for this critical mission, a fair mission, to make sure those diagnosed with cancer have the quality of life and care they deserve and I am proud to be a part of that.",positive,0.778085
Here with fellow NY Rep.,neutral,None
"Collins, Gary Mervis, and Rep.",neutral,None
Slaughter who joined us as cosponsors of our bill.,negative,-0.473124
SUPPORTING LOCAL JOBS IN OUR BACKYARDHere at Eaton in Horseheads with plant manager Dale Webb for a tour of the plant.,positive,0.371411
"This week, we visited Eaton, a manufacturing facility that provides energy-efficient solutions to effectively manage electrical, hydraulic and mechanical power more efficiently, safely and sustainably.",positive,0.957616
"We also discussed opportunities for research and workforce development, and ways to make sure the plant that already employs more than 200 local employees keeps growing to provide fair job opportunities in the district.",positive,0.847127
THE NEXT WAVE OF INNOVATIVE JOBS AT CORNELL CAMPUSCornell student Moonyoung Lee shows Tom Reed the Autonomous Underwater Vehicle being developed through the engineering department at Cornell.,neutral,None
"For us to care for our economy and encourage the next wave of innovative jobs, we have to care for students and encourage them to always be thinking and building.",positive,0.876925
"Yesterday, we spent the day withCornell faculty, graduate and undergraduate studentsfor a firsthand look at new programs at Cornell and student engineering projects.",positive,0.653545
"In addition, the engineering faculty and I discussed our manufacturing bill, theRevitalize American Manufacturing in Innovation Actand how the bill encourages a manufacturing renaissance in the United States.",positive,0.221414
"Last month, our bill cleared itsfinal hurdlefor a vote on the House floor.",negative,-0.294245
"Our manufacturing bill will push the economy to the next level by making products here at home and in Cornell's case, right here in our backyard.",positive,0.532225
"NO MORE EXCUSESWe're continuing our efforts to keep the spotlight on sexual assault prevention and narrowing that spotlight tocollege campuses , where one in five women experience sexual assault during their college years according to the National Institute of Justice.",negative,-0.389704
"I cosponsored TheCampus Accountability and Safety Act ,which expands resources for students, demands accountability and transparency from colleges and strengthens penalties for a school's misconduct.",negative,-0.615024
We must empower every student with adequate and fair resources so they feel safe on campus and are protected against victimization.,positive,0.45362
It's time to say no more.,negative,-0.424238
There are no excuses.,negative,-0.349483
POST OFFICES RENAMED AFTER FALLEN HEROESThe Corning and Tyrone post offices will soon be re-named in honor of two local heroes who lost their lives fighting for our country.,neutral,None
President Barack Obama has signed legislation to name the U.S.,neutral,None
Post Office in Corning after ArmySpecialist Ryan Jayneand the U.S Post Office in Tyrone after ArmySpecialist Christopher Scott .,neutral,None
P.S -Yesterday we hosted a sexual assault awareness and prevention roundtable in Chautauqua County.,neutral,None
"Similar to one we held earlier this year, atIthaca Collegewith representatives from Cornell University, Corning Community College, we heard about ways to protect students from sexual assaults on campus, hold perpetrators fully accountable and improve reporting methods.",negative,-0.643967
P.P.S &ndash;It's always a good time at Watkins Glen International!,positive,0.696357
The annual event is a huge economic boost to the district and I was so happy to again deliver the welcoming address to thousands of fans again this year.,positive,0.946388
At Watkins Glen giving the welcoming addressP.P.P.S-We're holdingoffice hours !,positive,0.772859
"Best, TomOFFICE LOCATIONSWashington, DC1504 Longworth HOBWashington, DC 20515(202) 225-3161Corning89 W. Market StCorning, NY 14830(607) 654-7566OleanOne Bluebird SquareOlean, NY 14760(716)379-8434Geneva433 Exchange StGeneva, NY 14456(315)759-5229Jamestown2 East 2nd St Suite 300Jamestown, NY 14701(716) 708-6369Ithaca401 E. State St.",neutral,None
"Suite 304-1Ithaca, NY 14850(607) 222-2027Privacy PolicyUnsubscribe",neutral,None
