"Web Site|About Tom|Issues|Serving You|Media|ContactDear Neighbor,We kicked off this week with a visit to the Alternative School for Math and Science where we met with Scripps National Spelling Bee Champion Sriram Hathwar.",neutral,None
Wepresented Sriram with an official Statement for the Recordin the House of Representatives.,neutral,None
Sriram mastered the dictionary and displayed an impressive level of composure and confidence as millions of viewers around the world watched him take on some of the most challenging words in the English language.,positive,0.880759
We are all so proud of Sriram.,positive,0.81202
Sriram is joined here by his mother Dr.,neutral,None
Roopa Hathwar as we presented him with an official Statement for the Record in the U.S.,neutral,None
House of Representatives.,neutral,None
REED: ONE STEP CLOSER TO FLOODING RELIEFThis week Governor Cuomo sent a request to President Obama for a Federal Major Disaster Declaration for the parts of our state hit hardest by severe storms and flash flooding.,negative,-0.951898
This request from the Governor is right and fair for the countless families and businesses under serious financial stress trying to repair and rebuild from flooding.,neutral,None
I encourage the President to make this declaration as soon as possible to restore these communities without delay.,positive,0.465949
REP.,neutral,None
"REED, SENATOR GILLIBRAND BILL TO NAME CORNING POST OFFICE AFTER RYAN JAYNE PASSES HOUSEThis week the House passed our bill torename the Corning Post Office after Army Specialist Ryan P. Jayne .",neutral,None
The 22-year-old Elmira native was killed in 2012 in the Paktia Province of Afghanistan when his vehicle was struck by an IED.,negative,-0.441023
Specialist Ryan Jayne's sacrifice &ndash; and that of his family &ndash; is something that we must keep fresh in our minds each and every day.,positive,0.844683
I am honored to be a part of recognizing Specialist Jayne in this way in the community he loved and called home.,positive,0.846605
REED PROTECTS NATIONAL SECURITY WHILE ENHANCING WELLSVILLE DRESSER-RAND JOBS THROUGH AIRCRAFT CARRIER PROGRAMProtecting our national security and the men and women of the Armed Forces is a top priority I care deeply about.,positive,0.33241
That's why I supported the Defense appropriations bill passed in the House today.,neutral,None
Included in the bill is a program to refuel the Navy aircraft carrierUSS George Washington&ndash; a program that positively impacts Wellsville's Dresser-Rand facility and supports jobs there.,positive,0.680337
"Head on over to ourFacebook pagefor more from this week including our meeting with the President of the Council for Affordable Health Coverage, meetings with constituents and photos from the district.",positive,0.788105
Enjoy the first day of summer tomorrow!,positive,0.688312
"TomOFFICE LOCATIONSWashington, DC1504 Longworth HOBWashington, DC 20515(202) 225-3161Corning89 W. Market StCorning, NY 14830(607) 654-7566OleanOne Bluebird SquareOlean, NY 14760(716)379-8434Geneva433 Exchange StGeneva, NY 14456(315)759-5229Jamestown2 East 2nd St Suite 300Jamestown, NY 14701(716) 708-6369Ithaca401 E. State St.",neutral,None
"Suite 304-1Ithaca, NY 14850(607) 222-2027Privacy PolicyUnsubscribe",neutral,None
