"Web Site|About Tom|Issues|Serving You|Media|ContactDear Neighbor,This week President Obamasigned into lawtheImproving Medicare Post-Acute Care Transformation Act of 2014(IMPACT Act), which includes our bipartisanHospice Opportunities for Supporting Patients with Integrity and Care Evaluations Act(HOSPICE).",positive,0.448407
"Provisions under our bill, now signed into law, will strengthen access to quality hospice care and give hospice providers the tools they need to do their jobs more effectively.",positive,0.816963
Our HOSPICE Act is twofold.,neutral,None
"First, the bill brings additional transparency and accountability measures to certified hospice facilities with a three-year recertification cycle as opposed to the current six to eight-year timeframe.",neutral,None
The increase in hospice survey frequency means hospice centers are more attentive to the changing care patients need.,positive,0.627403
"Second, the HOSPICE Act allows the Centers for Medicare and Medicaid Services (CMS) to conduct a review of hospice programs that reach a threshold of patients in hospice care for more than 180 days, ensuring that those in most need of hospice care are supported.",neutral,None
"VISITING LOCAL GRAPE FARMERS IN WESTFIELDWith local grape farmer, Carl Vilardo.",neutral,None
"This week, we had the chance to listen to members of the National Grape Cooperative Association during avisitto the Grape Discovery Center in Westfield, and discussed issues facing Western New York's wine and grape industry.",positive,0.279415
"Agriculture is the backbone of our regional economy, and we need to be attentive to these concerns to ensure a strong, vibrant industry that will allow our farms to thrive now and for future generations.",positive,0.932238
"KERR-PEGULA ATHLETIC COMPLEX DEDICATION CEREMONYWith Terry Pegula, Kim (Kerr) Pegula and guests at the ceremony.",positive,0.487389
"Over the weekend we stopped by Houghton College this week to help dedicate the newKerr-Pegula Athletic Complex , which includes a new baseball and softball stadium, a new field house, and a newly resurfaced Burke Field.",neutral,None
"This wonderful gift from Houghton alumna Kim (Kerr) Pegula and her husband Terry Pegula is a caring investment in her alma mater, and will bring a lot of positive benefits to the Houghton community.",positive,0.975903
HELPING OUT AT FOODLINK MOBILE TRUCK FOOD DELIVERYHelping Foodlink driver Jamal at a recent stop.,neutral,None
"Foodlink's Mobile Food Trucks deliver a truly invaluable service, providing access to fresh food at a reduced rate to those in need.",positive,0.678979
"We had the opportunity tohelpout with this program and show our support for organizations like Foodlink, which help provide education and access to healthy foods for our underserved communities.",positive,0.938052
"These kinds of programs give us the opportunity to care for Americans in need, and really have positive impacts on our communities.",positive,0.726678
"We also had the chance to talk about ourFighting Hunger Incentive Act , which helps incentivize food-related businesses to donate excess inventory to those in need.",positive,0.561656
"PROMOTING NATIONAL MANUFACTURING DAYWith EMF Director of Operations and Engineering, John Vakiner and Elizabeth Rohan CEO of The Optical Society.",neutral,None
"We recentlytouredthe Evaporated Metal Films (EMF) facility in Ithaca to promote National Manufacturing Day, as well as thank our supporters of the recently passedRevitalize American Manufacturing and Innovation Act , or RAMI.",positive,0.631585
"Our bill, which had support from both sides of the aisle, works to strengthen advanced manufacturing and improve U.S.",positive,0.701169
competitiveness.,positive,0.450128
"RAMI will bring to local companies like EMF and The Optical Society, and for the continuing efforts of these companies to expand advanced manufacturing in the United States.",positive,0.683918
"We care deeply for our regional manufacturers, and will continue to support them any way we can!",positive,0.856487
WHAT'S NEXT?,neutral,None
Today we'll be guest speaking at Penn Yan Academy.,neutral,None
"Best,TomOFFICE LOCATIONSWashington, DC1504 Longworth HOBWashington, DC 20515(202) 225-3161Corning89 W. Market StCorning, NY 14830(607) 654-7566OleanOne Bluebird SquareOlean, NY 14760(716)379-8434Geneva433 Exchange StGeneva, NY 14456(315)759-5229Jamestown2 East 2nd St Suite 300Jamestown, NY 14701(716) 708-6369Ithaca401 E. State St.",neutral,None
"Suite 304-1Ithaca, NY 14850(607) 222-2027Privacy PolicyUnsubscribe",neutral,None
