"Web Site|About Tom|Issues|Serving You|Media|ContactDear Neighbor,This week, Chautauqua County wasdesignatedas a High Intensity Drug Trafficking Area (HIDTA).",neutral,None
"The designation will allow the county to receive Federal resources to further the coordination and development of drug control efforts among Federal, state, local, and tribal law enforcement officials.",neutral,None
"Illegal drug production, manufacturing, importation and distribution are a significant problem in Chautauqua County.",negative,-0.457722
"By designating Chautauqua County as a HIDTA, we can ensure that the county will receive the resources and assistance it needs to help combat this serious problem.",positive,0.593163
This is another we way we can care for those who are victims of illegal drug activity and potentially prevent some of our neighbors from becoming victims.,negative,-0.707887
OPEN EMPLOYEE TOWN HALL AT SITELReed listens to staff members at the SITEL call center in Painted Post.,neutral,None
"Yesterday wevisited the SITEL call centerin Painted Post, which specializes in customer service chat and opened up the floor for an open employee town hall to discuss new contracts, which has resulted in 200 new employee hires, and job growth inNY-23.",neutral,None
We care about job growth in the Southern Tier.,positive,0.297455
Businesses like SITEL are increasing projects with new contracts and bringing more good jobs right here in the district.,positive,0.783081
CUMMINS FACTORY TOUR IN LAKEWOODReed with a member of the Cummins team .,positive,0.39132
"Yesterday Tom Reed met withmembers of the Cummins teamto discuss some of the challenges and opportunities associated with their production activity and opportunities for manufacturing not only in NY-23, but across our country.",neutral,None
The challenges facing U.S.,negative,-0.536753
"manufacturers are urgent, but our legislation will enable us to maintain our global leadership in manufacturing, create jobs, and care for an industry that employs over 12 million Americans.",positive,0.816376
CONTINUING THE FIGHT TO SAVE DUNKIRK POWER PLANTThe closing of the Dunkirk power plant would be devastating to local employees and taxpayers.,negative,-0.516901
"Keeping local jobs and preventing unnecessary taxes has always been a priority, and the Sierra Club's lawsuit threatens both of these goals.",neutral,None
"Senator Young, Assemblyman Goodell, Mayor Dolce, and I have fought to preserve these jobs, and will continue fighting to make sure local taxpayers aren't left to foot the bill.",negative,-0.499771
HONORING OUR VETSReed speaks with veterans and volunteers at Twin Tiers Honor Flight's send-off ceremony.,positive,0.524579
"Over the weekend weattended the Twin Tiers Honor Flight's ceremonyat the Corning American Legion, and had the chance to thank our veterans for all of their hard work and service.",positive,0.398458
"This was a way for us to show our veterans how much we care for them, and for us to gather, as a community, to tip our hats to those veterans who have done so much for us and our country.",positive,0.562363
The Honor Flight Network continues to make visiting the war memorials accessible to all who have served.,positive,0.373701
WHAT'S NEXT?,neutral,None
"Today we will be in Ithaca promoting National Manufacturing Day, visiting FoodLink, and visiting Geneva General Hospital.",neutral,None
P.S &ndash; Over the weekend we attended a walk for Alzheimer's Disease.,negative,-0.485952
"Best,TomOFFICE LOCATIONSWashington, DC1504 Longworth HOBWashington, DC 20515(202) 225-3161Corning89 W. Market StCorning, NY 14830(607) 654-7566OleanOne Bluebird SquareOlean, NY 14760(716)379-8434Geneva433 Exchange StGeneva, NY 14456(315)759-5229Jamestown2 East 2nd St Suite 300Jamestown, NY 14701(716) 708-6369Ithaca401 E. State St.",neutral,None
"Suite 304-1Ithaca, NY 14850(607) 222-2027Privacy PolicyUnsubscribe",neutral,None
