You are receiving this letter because you recently wrote to MIKE THOMPSON.,neutral,None
"April 26, 2014 David Johnson 1032 W Sheridan Rd Coffey Hall 3rd FLoor Chicago, CA 60660 Dear David Johnson: Thankyou for taking the time to share your views with me.",positive,0.753007
I have receivedyour email and will be in touch with you in the coming weeks.,neutral,None
"If youneed help with a federal agency or if you are in urgent need ofassistance, please contact one of my three district offices:- Napa &ndash;(707) 226-9898(serving Napa County and Lake County)- Santa Rosa &ndash;(707) 542-7182(serving Sonoma County)- Vallejo &ndash;(707) 645-1888(serving Contra Costa County and Solano County)Theconcerns of our district are my greatest priority, and you can becertain that I take your thoughts and suggestions with the utmostconsideration.",positive,0.645997
Your views play a critical role in shaping thelegislation that comes out of Congress.,positive,0.291221
"Asyour Congressman, I remain committed to advancing our local priorities &ndash;which is exactly why I depend on your comments and suggestions to keepme informed about important issues.",positive,0.73757
I will do all that I can to ensure aprompt and substantive reply to your message.,positive,0.847944
"However, I also ask thatyou please be patient, as my office receives thousands of letters everyweek.",neutral,None
"Iwould like to invite you to visit my website, as well as my Facebookpage.",positive,0.700046
"Also, please consider subscribing to my e-newsletter on issuesimportant to you and your family.",positive,0.709898
I am honored to work on the behalf of all who reside in the Fifth Congressional District of California.,neutral,None
"Sincerely,MIKE THOMPSON Member of CongressThis e-mail may contain PRIVILEGED OR CONFIDENTIAL information and is intended only for the use of the specific individual(s) to whom it is addressed.",neutral,None
It may contain information that is privileged and confidential under state and federal law.,positive,0.302735
"This information may be used or disclosed only in accordance with law, and you may be subject to penalties under law for improper use or further disclosure of the information in this e-mail.",negative,-0.659092
"If you have received this e-mail in error, please let our office know and then delete this email.",negative,-0.82614
Thank you.,positive,0.75598
