Web Site|About Tom|Issues|Serving You|Media|ContactProtecting Social SecurityLast week I took to the House floor to speak on the need to reform social security disability insurance in order to protect the program for our seniors.,negative,-0.735062
Click on the image below to view it.,neutral,None
"No Budget No PayThis past week, I announced my cosponsorship of the ""no budget no pay"" legislative reform and pressed both chambers of Congress to pass a budget.",negative,-0.62407
With the recent GOP takeover of the Senate it is high time to focus on our Nation's priorities.,neutral,None
I care about our nation's future.,positive,0.515133
Each and every family has to work with a budget; our Congress should be no different.,negative,-0.578326
That is why I am calling for &ldquo;No Budget No Pay&rdquo; as an accountability reform measure for members of congress to the American people.,negative,-0.301199
It is only fair we put the gimmickry of the last congress behind us.,negative,-0.460753
"We need to work together towards passing a budget that puts us on a path to balancing our budget as a nation, and enables debt reduction so our kids and grand-kids are not left to pay the tab and true job growth where generations will have opportunities to enjoy the American dream.&rdquo;Background:No Budget No Pay Act(s) are two bills that would restrict lawmaker pay if the budget is not passed by a specific deadline.",neutral,None
Cooper (D-TN) bill which prohibits pay for any Member or Senator if a concurrent budget resolution and all 12 appropriations bills are not passed by 10/1.,neutral,None
Wittman (R-VA) bill withholds Member pay if a budget is not agreed to by 4/16 until a time when the budget is agreed to.,neutral,None
2015 Congressional Art Competition; Welcomes all high school students to submit their artwork for annual competitionThe 2015 Congressional Art Competition is now underway.,neutral,None
"All high school students in New York's 23rd Congressional District are encouraged to participate for the chance to have their artwork showcased in the United States Capitol in Washington, DC.",neutral,None
The annual competition is open to all high school students in the 23rd Congressional District.,negative,-0.219979
"One student will have their original artwork displayed for one year in the United States Capitol and will have the opportunity to travel to Washington, DC for the Exhibition Opening Celebration of their artwork.",positive,0.292782
"Five student finalists will have their artwork displayed in my Washington, DC office.",neutral,None
"Additional information, including competition guidelines, student release form and submission checklist are available on my website,http://reed.house.gov/serving-you/art-competition .",positive,0.285613
"Submissions will be accepted through Friday, April 10th at Reed's Corning, Geneva, Jamestown or Olean district offices.",neutral,None
Students are encouraged to call (607) 654-7566 with any questions.,positive,0.31474
Natural Gas Caucus hosted an event that highlighted the benefits of domestic natural gas production.,positive,0.699496
Utilizing our diverse North American energy resources reduces our dependence on Middle East crude oil.,negative,-0.217864
"This is fair to all Americans, especially those struggling to pay high energy costs and find jobs in this uncertain economy.",negative,-0.458147
"This is why I support an ""all-of-the-above"" approach to domestic energy production.",negative,-0.270715
"OFFICE LOCATIONSWashington, DC 2437 Rayburn HOBWashington, DC 20515(202) 225-3161Corning89 W. Market StCorning, NY 14830(607) 654-7566OleanOne Bluebird SquareOlean, NY 14760(716)379-8434Geneva433 Exchange StGeneva, NY 14456(315)759-5229Jamestown2 East 2nd St Suite 300Jamestown, NY 14701(716) 708-6369Ithaca401 E. State St.",neutral,None
"Suite 304-1Ithaca, NY 14850(607) 222-2027Privacy PolicyUnsubscribe",neutral,None
