"Web Site|About Jerry|Constituent Services|The 9th District|Newsroom|ContactDear Friend,As we head into spring, I want to take a moment to share some of the good things that have been happening in our community over the past few months.",positive,0.214243
Congressman McNerney with students from Galt High School'sAP Government class discussing the importance of public serviceIhad an opportunity to surprise the students of Galt High School's APGovernment class one morning last month.,neutral,None
It was a great visit and I wasinspired by the enthusiasm of the students and how eager they were totalk about the importance of giving back to our community through publicservice.,positive,0.892254
"I also headed to Edison High School in Stockton to kick off the first-ever Congressional Science, Technology, Engineering and Math (STEM) Academic Competition.",neutral,None
"The contest was created to encourage students to participate in STEM education programs, and it a great way for students to highlight what they're learning.",positive,0.877035
"Speaking to students at Edison High about the opportunity to get involved in the House App CompetitionI am continuing to take action to address the drought that is severely impacting our families, farmers and small businesses.",negative,-0.661376
I am working with my colleagues in Congress and local officials to oppose the BDCP and its ill-conceived tunnels.,negative,-0.765893
"In my role as a senior member of the Energy subcommittee, I also introduced two water-related bills, which would give tax credits for water-efficient purchases and provide grants to help rural water agencies work together to conserve our precious resources.",positive,0.677529
I'm always excited to be home learning from you and other folks in my district.,positive,0.708281
"I'll continue working for you, and focusing my efforts in Washington on how I can make our community even better.",positive,0.683393
"Best,Jerry McNerneyMember of CongressP.S.",neutral,None
Add myFacebookpage and like me onTwitterto stay updated on the work I am doing in our community.,positive,0.668619
You can alsowriteto me orcallme to share your thoughts and concerns.,negative,-0.260952
This message was sent from an unattended mailbox.,negative,-0.362726
Please do not respond to this email.,negative,-0.391316
"If you do not wish to receive future e-newsletters from my office, you mayunsubscribe here .",neutral,None
Click hereto ensure that you continue to receive periodic updates from the Office of Congressman McNerney.,neutral,None
"OFFICE LOCATIONSWashington, D.C.",neutral,None
U.S.,neutral,None
"House of Representatives1210 Longworth HOB Washington, D.C.",neutral,None
20515Phone: (202) 225-1947 Fax: (202) 225-4060Stockton Office2222 Grand Canal Blvd.,negative,-0.273021
"#7 Stockton, CA 95207Phone: (209) 476-8552 Fax: (209) 476-8587Antioch OfficeAntioch Community Center 4703 Lone Tree Way Antioch, CA 94531 Phone: (925) 754-0716 Fax: (925) 754-0728Privacy Policy|Unsubscribe",negative,-0.633517
