Web Site|About Tom|Issues|Serving You|Media|ContactWishing all fathers a Happy Father's Day!,positive,0.304682
I hope you enjoy your weekends with your family and loved ones.,positive,0.876496
"_______Reed Sponsors Bill to Put Southern Tier Back to Work, Save Taxpayer DollarsThis week, I introduced legislation which would help many job seekers find employment by permanently extending the Work Opportunity Tax Credit (WOTC).",negative,-0.225249
"The tax credit is designed to encourage businesses to employ groups of people that are currently using government assistance programs, veterans and those with disabilities, as well as those that have consistently faced barriers to entering the workforce.",negative,-0.314624
I care about those in our local communities who are struggling to find employment and it is only fair that we ensure those that want to work have the opportunity to do so.,negative,-0.518919
"We have the best workforce in the world, with a work ethic that is second to none.",negative,-0.533763
"Permanently extending the WOTC will ensure that more employers are able to hire eligible individuals, as the tax credit offsets the extra costs of hiring and training.",positive,0.841691
"It is estimated that New York State could save over $175 million annually from spending reductions and matching costs from WOTC, nearly twice the annual cost of the program.",negative,-0.357898
"Senate Committee Holds Hearing on Reed ResolutionEarlierthis year, I introduced a House Resolution aiming to establish aNational Strategic Agenda.",neutral,None
"House Resolution 207calls for Congress tofocus on job creation, a balanced budget, energy security and fundingSocial Security.",positive,0.532269
"I waspleased to see that earlier this week, the United States SenateCommittee on Homeland Security and Governmental Affairs held a publichearing on the Senate companion legislation to my resolution.",neutral,None
"Washingtonoften loses sight of what matters most to the American people, and thisinitiative helps take the politics out of governing, by ensuringCongress focuses on four basic priorities that most Americans can agreeon.",neutral,None
"The resolution also encourages Congress to develop a common sense,comprehensive plan to achieve each of these goals in order to move thecountry forward.",positive,0.552548
"TheNational Strategic Agenda directs Congress to focus on four main goals,which include creating 25 million new jobs over the next 10 years,balancing the federal budget by 2030, securing Medicare and SocialSecurity for the next 75 years, and making the United States energyindependent by 2024.",neutral,None
ICYMI: Reed Delivers Remarks at Property Rights ConferenceNext week marks the 10th anniversary of the decision in theKelo v. City of New LondonSupreme Court case.,neutral,None
This decision vastly expanded the traditional powers of eminent domain.,positive,0.362957
"Accordingto the decision, all levels of government are authorized to takeprivate property from citizens for the purpose of private economicdevelopment, if it is deemed beneficial for the community at large.",positive,0.222704
I was honored to be the Keynote Speaker at the Cato Institute Property Rights Conference last week.,neutral,None
This conference focused on theKelocourt decision and the effects that government regulations have had on Americans across the nation.,neutral,None
We are witnessing a pattern of consistent overreach from the federal government.,neutral,None
"It is unfair to property owners who are, day after day, having more of their property rights stripped or affected by government regulations.",negative,-0.755499
We must ensure that before decisions are made by any level of government that the effects on individuals are fully considered.,positive,0.375755
"To watch my remarks at last week's conference, clickhere .",negative,-0.337422
"Reed Hosts Town Hall Meetings in Finger Lakes RegionI want to thank everyone who participated in my most recent town halls in Ithaca, Geneva, and Jerusalem.",positive,0.417112
Your input is important to me.,positive,0.436023
"I believe that the real solutions come from moms and dads, small business owners and entrepreneurs- not bureaucrats in Washington.",positive,0.546351
Thank you for participating and I look forward to hearing more input from across the district as we continue our mission to take better care of the places we call home.,positive,0.906904
Pictured above: Congressman Reed at Saturday's town hall at Cornell University in Ithaca.,neutral,None
"____Lastly, my thoughts and prays are with all those affected by the tragic events that occurred in Charleston, South Carolina earlier this week.",negative,-0.490086
____Thank you for subscribing to my e-newsletter.,positive,0.533662
Please stay in touch and share your views by calling one of my offices or visiting mywebsite .,neutral,None
"Additionally, I encourage you to visit myFacebookpage or follow me onTwitterwhere we can continue our conversation.",positive,0.702626
"OFFICE LOCATIONSWashington, DC 2437 Rayburn HOBWashington, DC 20515(202) 225-3161Corning89 W. Market StCorning, NY 14830(607) 654-7566OleanOne Bluebird SquareOlean, NY 14760(716)379-8434Geneva433 Exchange StGeneva, NY 14456(315)759-5229Jamestown2 East 2nd St Suite 300Jamestown, NY 14701(716) 708-6369Ithaca401 E. State St.",neutral,None
"Suite 304-1Ithaca, NY 14850(607) 222-2027Privacy PolicyUnsubscribe",neutral,None
