"Dear Friends,This week, an estimated 22 percent of FederalEmergency Management Agency (FEMA) employees and an additional 30,000 workers who are critical to our country's national security could be furloughed if the Department of Homeland Security (DHS) is forced to shut down on Friday.",negative,-0.634483
"February 28, is the deadline for Congress to pass a funding bill that would keep the Department of Homeland Security open, providing certainty and stability to the frontline DHS personnel who protect our nation.",positive,0.396929
"Last week, I called on Congressional leaders to end the threat of a Department of Homeland Security shutdown by urging support for a clean DHS funding bill that was introduced earlier this month.",negative,-0.374102
This bill would avert a shutdown and provide long-term funding to the Department of Homeland Security.,negative,-0.638106
Click hereto read the letter I along with other House Democrats sent to Speaker Boehner urging him to move forward with a vote that would provide funding and certainty to DHS.,neutral,None
INSIDE SCOOP:Congratulations to the following young men and women for their recent nominations to the United States Service Academies through my office.,positive,0.443469
Their names have been submitted for consideration as members for the academy classes entering July 2015.,neutral,None
These young people represent some of the best and brightest that Indiana has to offer.,positive,0.861672
Students receiving nominations are listed below and organized by academy.,neutral,None
The high schools they graduated from or currently attend are listed as well.,positive,0.210585
"Christopher Allman,Perry Meridian High School, Air Force, Military, NavalClayton Carter,Perry Meridian High School, Air Force, MilitaryCody Donald,Perry Meridian High School, Air Force, Military, NavalJohn Leppert,Cardinal Ritter High School, Air Force, Military, NavalKillian Valencia,Warren Central High School, Air ForceMegan Kinsey,Noblesville High School, MilitaryBlake Koppel,Franklin Central High School, MilitaryConnor Lynn,Cardinal Ritter High School, MilitaryJoseph Below,Roncalli High School, NavalMadeline Dunne,Roncalli High School, NavalNow you can follow my updates on:UnsubscribePrivacy PolicyWashington Office2453 Rayburn HOBWashington, D.C.",neutral,None
20515-1407Phone: 202-225-4011Fax: 202-225-5633District Office300 E Fall Creek Pkwy N Dr.,neutral,None
"Suite 300Indianapolis, IN 46205-4258Phone: 317-283-6516Fax: 317-283-6567Are You Uninsured?",negative,-0.498458
#GetCovered!,neutral,None
