Web Site|Meet Loretta|On the Issues|Helping You|Newsroom|Contact MeDear Friend-I want to reach out to you about the cases of Ebola Hemorrhagic Fever in the United States.,negative,-0.254338
"First and foremost, I want to emphasize that politicizing this situation, inciting fear or placing blame instead of finding solutions is counterproductive and dangerous.",negative,-0.844459
We should be concerned about the appearance of Ebola in the U.S.,negative,-0.500749
and the transmission to two healthcare workers.,negative,-0.305021
But we shouldnotpanic.,neutral,None
We know how to stop Ebola outbreaks by isolating patients and tracing and monitoring contacts.,negative,-0.578678
"I have and will continue to make sure California hospitals are taking all appropriate measures to train and prepare their staff to screen, diagnose, and treat any potential Ebola patients.",neutral,None
Facts about Ebola:A person infected with Ebola can't spread the disease until symptoms appear.,negative,-0.926271
"The time from exposure to when signs or symptoms of the disease appear (the incubation period) is 2 to 21 days, but the average time is 8 to 10 days.",negative,-0.428289
"Signs of Ebola include fever (higher than 101.5&deg;F) and symptoms like severeheadache, muscle pain, vomiting, diarrhea, stomach pain, or unexplained bleeding or bruising.",negative,-0.986691
"Ebola is spread through direct contact with blood and body fluidsEbola is spread through direct contact (through broken skin or through your eyes, nose, or mouth) withBlood and body fluids (like urine, feces, saliva, vomit, sweat, and semen) of a person who is sick with Ebola.",negative,-0.912678
Objects (like needles) that have been contaminated with the blood or body fluids of a person sick with Ebola.,negative,-0.878529
"Ebola isnotspread through the air, water, or food.",negative,-0.67734
"Protect yourself against EbolaUnfortunately, there is no FDA-approved vaccine available for Ebola.",negative,-0.629551
"Experimental vaccines and treatments for Ebola are under development, but they have not yet been fully tested for safety or effectiveness.",neutral,None
To protect yourself from Ebola:DOwash your hands often with soap and water or use an alcohol-based hand sanitizer.,negative,-0.663069
"DoNOTtouch the blood or body fluids (like urine, feces, saliva, vomit, sweat, and semen) of people who are sick.",negative,-0.862733
"DoNOThandle items that may have come in contact with a sick person's blood or body fluids, like clothes, bedding, needles, or medical equipment.",negative,-0.585376
DoNOTtouch the body of someone who has died of Ebola.,negative,-0.671162
"To get more information, visit the Centers for Disease Control and Prevention (CDC) website: http://www.cdc.gov/vhf/ebola/Very Truly Yours,Loretta SanchezMember of CongressPrivacy Policy|Unsubscribe",neutral,None
