"Dear Friend, As your representative in Congress, I take a great deal of pride in knowing that you have chosen me as your voice on matters of importance to you.",positive,0.919689
"Throughout the year, your thoughts and concerns have been invaluable and I have made a point of sharing them with my colleagues as we work to move our country forward.",positive,0.805286
"It has been an incredible honor to work hard every day on behalf of you, your family, and our community.",positive,0.882205
"Here are a few highlights of what we accomplished together in 2014: Military and Veterans: &bull;Introduced and passed the Military Suicide Reduction Act, H.R.",positive,0.303148
"1463, legislation that helps protect the mental health of deployed service members.",positive,0.381144
This bill is expected to be signed into law by President Obama within the next couple of weeks.,neutral,None
&bull;Sent a letter to U.S.,neutral,None
Department of Veterans Affairs Secretary Eric Shinseki in May asking for a review of VA facilities in Indiana in light of problems discovered at facilities nationwide.,neutral,None
"Read a copy of the letter here: http://carson.house.gov/media-center/press-releases/icymi-andr-carson-ensuring-top-notch-care-at-va-must-be-priority &bull;As a Member of the House Armed Services Committee, co-authored the annual National Defense Authorization Act, which trains and equips our troops, strengthens housing and health care resources, provides a pay raise, and otherwise supports service members and their families.",positive,0.645828
Jobs and the Economy: &bull;Helped to connect unemployed Hoosiers with hiring businesses through my fifth annual job fair.,negative,-0.238891
This year we hosted over 1280 job seekers and 78 employers.,positive,0.440855
"&bull;Hosted a Youth Opportunity Fair to connect Marion County youth with summer programs, internships, volunteer opportunities and jobs.",positive,0.779948
&bull;Introduced H.R.,None,None
"4876, the Emerging Business Encouragement Act of 2014, in the U.S.",neutral,None
House of Representatives.,neutral,None
This bill would help emerging businesses compete for federal contracts and obtain access to federally backed loans as they get off the ground.,neutral,None
Hoosier Priorities: &bull;Helped secure over $12 million dollars in grants for local non-profits throughout Indiana's 7th Congressional District.,positive,0.278995
&bull;Held more than 800 legislative and constituent meetings in my Washington D.C.,neutral,None
and Indianapolis offices.,neutral,None
"&bull;Reserved tours for over 1,750 constituents to Washington D.C.",neutral,None
landmarks.,neutral,None
"As we close out this year, I want to thank you again for trusting me to represent you in Washington.",positive,0.864864
"I look forward continuing our fight for a stronger community, city, and country in 2015.",positive,0.681633
"Finally, as this is the last Carson Courier for 2014, I want to wish you a safe and happy holiday season and Happy New Year!",positive,0.958679
"Regards, Andr&eacute;Now you can follow my updates on:UnsubscribePrivacy PolicyWashington Office2453 Rayburn HOBWashington, D.C.",neutral,None
20515-1407Phone: 202-225-4011Fax: 202-225-5633District Office300 E Fall Creek Pkwy N Dr.,neutral,None
"Suite 300Indianapolis, IN 46205-4258Phone: 317-283-6516Fax: 317-283-6567Are You Uninsured?",negative,-0.498458
#GetCovered!,neutral,None
