"Web Site|About Tom|Issues|Serving You|Media|ContactDear Neighbor,This week the House passed our amendment to boost support for nuclear cleanup sites like West Valley in our district.",positive,0.769129
Our amendment was included in the Energy and Water Appropriations Bill also passed in the House.,neutral,None
"We're working in the House through theannual appropriations process , having completed half of the 12 appropriations bills so far.",negative,-0.279882
REED AMENDMENT TO HELP WEST VALLEY PASSES HOUSEOur bipartisan amendment with Rep.,neutral,None
Brian Higgins (D-NY) tosupport nuclear waste cleanup at sites like West Valleyin Cattaraugus County passed the House.,neutral,None
We want to care for our communities at home and protect them from public safety and environmental hazards that will end up costing taxpayers more money the longer the cleanup process is dragged out.,negative,-0.780393
REED AT CAF USA TO UNVEIL NEW RAIL CARSAt CAF USA we saw the unveiling of the first of three new cars the Elmira company will send to Albany as part of a 130-car order from Amtrak.,positive,0.200464
I'm proud of the work our area is doing to &lsquo;make it here and sell it there' &ndash; it's a trend we need to support and care for so that we continue to create quality jobs here at home.,positive,0.894341
"Here with Brian Gallagher (second from right), Director-Operations of the Office of the President and CEO at Amtrak and CAF USA employees with the Amtrak rail cars manufactured in Elmira.",neutral,None
More photos from our visithere .,neutral,None
"TOM REED ANNOUNCES DISASTER DECLARATION FOR NY FLOODINGThis week counties impacted by severe flooding in May got some welcome news: the President issued a major disaster declaration for Allegany, Cattaraugus, Chautauqua, Ontario, Steuben and Yates Counties that releases federal funds to help with rebuilding.",positive,0.359566
"To me,giving these communities a fair chance to repairis the right thing to do.",positive,0.676795
REED SOLICITS QUESTIONS FOR BENGHAZI SELECT COMMITTEEWe heard from hundreds of constituents upset with the Administration's handling of the Benghazi attack and the Administration's lack of attention to the deaths of four Americans.,negative,-0.873666
We've been asked how to get involved in getting to the bottom of what happened.,negative,-0.556642
Pleasesend your questionsand I will share all district input with my colleague Rep.,positive,0.389669
"Trey Gowdy, who chairs the Select Committee on Benghazi.",neutral,None
Americans fairly deserve accountability and answers.,positive,0.411622
"Videos, articles and photos(like the one below from our visit with Tompkins and Steuben county 4-H students) from the week are all up on ourFacebook page .",positive,0.486129
"OFFICE LOCATIONSWashington, DC1504 Longworth HOBWashington, DC 20515(202) 225-3161Corning89 W. Market StCorning, NY 14830(607) 654-7566OleanOne Bluebird SquareOlean, NY 14760(716)379-8434Geneva433 Exchange StGeneva, NY 14456(315)759-5229Jamestown2 East 2nd St Suite 300Jamestown, NY 14701(716) 708-6369Ithaca401 E. State St.",neutral,None
"Suite 304-1Ithaca, NY 14850(607) 222-2027Privacy PolicyUnsubscribe",neutral,None
