"Dear Friend,As students and parents discuss their plans for this academic year, I want to tell you about a unique educational opportunity to develop physically, ethically and intellectually while building a foundation for a rewarding and challenging career while serving our country.",positive,0.845182
One of my favorite duties as a Member of Congress is nominating Indiana's best and brightest young men and women to our nation's service academies.,positive,0.859077
These schools are theU.S.,neutral,None
"Military Academy at West Point , theU.S.",neutral,None
"Naval Academy , theU.S.",neutral,None
Air Force Academyand theU.S.,neutral,None
Merchant Marine Academy.,neutral,None
These institutions provide a world-class college education while preparing young Americans to be officers in the United States military.,neutral,None
"Each academy provides education, room and board free of charge, instead obligating graduates to serve a term in active military service.",positive,0.270873
"While many graduates go on to hold high level military positions, others pursue successful careers in government, business, academia and countless other fields.",neutral,None
"Please check my website for a comprehensive list of individual requirements, and contact information for staff members who can answer questions and assist with the application process.",positive,0.91572
"If you know a highly motivated, well-rounded, successful student, please share this information with him or her, and with their family.",positive,0.851754
The opportunity to attend a service academy and prepare for a career in the U.S.,positive,0.332269
Armed Forces is an exceptional educational path for young people to explore.,positive,0.378503
I'm impressed by the outstanding group of applicants I meet each year during this process and I am very proud of Hoosiers who aspire to be America's future military leaders.,positive,0.943206
"Regards,Andr&eacute;Now you can follow my updates on:UnsubscribePrivacy PolicyWashington Office2453 Rayburn HOBWashington, D.C.",neutral,None
20515-1407Phone: 202-225-4011Fax: 202-225-5633District Office300 E Fall Creek Pkwy N Dr.,neutral,None
"Suite 300Indianapolis, IN 46205-4258Phone: 317-283-6516Fax: 317-283-6567Are You Uninsured?",negative,-0.498458
#GetCovered!,neutral,None
