"Dear Friend,Welcome to the 114 thCongress.",neutral,None
I am deeply honored that my fellow Hoosiers elected me to another term representing the home that I love&mdash;Indiana's Seventh Congressional District.,neutral,None
"Whether we are pushing for higher wages, more affordable health care, or better education for our children, I look forward to the things we can accomplish together over the next two years.",positive,0.931922
"It is important that we stay in touch and talk regularly about your priorities, interests and comments on the issues our country is facing, both in Washington D.C.",positive,0.280446
and here in Indiana.,neutral,None
"Together with my dedicated staff, I stand ready to help you in any way that I can.",positive,0.878126
"In addition to receiving my weekly e-newsletter, you can also stay up to date on a wide range of issues and activities throughFacebook ,Twitterand by visiting mywebsite .",positive,0.454124
"If you would like to schedule a meeting to discuss your priorities or receive help navigating the federal government, I have two offices to serve you.",positive,0.561901
I welcome you to visit with us at either location.,positive,0.842979
"OurIndianapolis Office , is located at 300 E Fall Creek Pkwy N Dr.",neutral,None
Suite 300.,neutral,None
"Additionally, ourWashington, DC Officeis located at 2432 Rayburn House Office Building.",neutral,None
You can also reach us by phone at 317-283-6516 or 202-225-4011.,neutral,None
"I take the title of ""Representative"" literally and consider helping constituents and representing their views to be my top priorities.",positive,0.619633
I value your ideas and I look forward to hearing from you.,positive,0.828816
"Sincerely,Andr&eacute;Now you can follow my updates on:UnsubscribePrivacy PolicyWashington Office2453 Rayburn HOBWashington, D.C.",neutral,None
20515-1407Phone: 202-225-4011Fax: 202-225-5633District Office300 E Fall Creek Pkwy N Dr.,neutral,None
"Suite 300Indianapolis, IN 46205-4258Phone: 317-283-6516Fax: 317-283-6567Are You Uninsured?",negative,-0.498458
#GetCovered!,neutral,None
