"Web Site|About Tom|Issues|Serving You|Media|ContactDear Neighbor,First, two pieces of good news for businesses on either end of the district.",neutral,None
"In Chautauqua County, we were able tosecure a minimum $1.5 million dollar purchase order for RHI Monofrax in Falconerby partnering with employees, plant leadership and union representatives.",positive,0.383049
"On the other side of the district in Tioga County,Lockheed Martin will maintain 200-plus jobsas a result of the $1.2 billion Presidential Helicopter contract it was awarded.",neutral,None
Both updates are further confirmation our local workforce is second to none.,negative,-0.360589
"TOM REED PUSHES FOR ASSISTANCE IN YATES COUNTY FLOODINGIn Penn Yan, we visited some of the spots hit hardest by flooding Tuesday and Wednesday.",negative,-0.740877
"Seeing the damage firsthand and hearing from affected individuals and business owners, we encouraged the Governor's office to seek assistance for the county so that it gets the resources it needs to get back up and running safely.",positive,0.498894
"We will be following through to make sure if the local need exceeds the state and county's ability, the Governor seeks federal assistance.",positive,0.308842
"VIDEO: TOM REED HOSTS SEXUAL ASSAULT AWARENESS ROUNDTABLE AT ITHACA COLLEGEWe met with local college organizations, area district attorney offices and community advocacy groups at Ithaca College to put a spotlight on raising awareness for sexual assault prevention.",neutral,None
"We focused on the need to educate students in middle and high school on sexual assault awareness and what healthy, respectful relationships look like.",positive,0.882382
Read more about the roundtable and takeaways from the meetinghere .,positive,0.22289
TOM REED IN HORNELL TO HONOR HOWARD FLATS FARM ON 200 THANNIVERSARYWe had the pleasure of recognizing Howard Flats Farm on its 200 thanniversary.,positive,0.289638
"Currently under the ownership of Phil Bennett and his wife Juanita and managed by their son Jay, Howard Flats Farm is one of the longest continuously run family farms in New York.",neutral,None
It is the dedication of farms like Howard Flats that keeps our region among the top in the nation for quality agriculture.,positive,0.855376
Presenting the Bennett family with an official statement commemorating the 200 thanniversary of their farm.,neutral,None
"Center is Phil Bennett and his wife Juanita (second from right), Jay Bennett (second from left) and his wife.",neutral,None
"TOM REED, OLEAN BUSINESSES TALK COMPLIANCE, THE TAX CODE AND BEING COMPETITIVE AGAINTo kick off National Small Business Week, we met with small business employees from the Olean Area Chamber of Commerce for a small business roundtable in Olean.",positive,0.666907
"Cutco, Sol-Epoxy, St.",None,None
"Bonaventure University, Olean City School District, Community Bank N.A.",neutral,None
and more joined us &ndash; see what the hot topics of conversation werehere .,positive,0.273014
"SARAH WIGDEN WINS 2014 CONGRESSIONAL ART COMPETITIONSarah Wigden, a homeschooled 11 thgrader from Bluff Point was chosen as the winner of the 2014 Congressional Art Competition.",neutral,None
Sarah's &ldquo;Snow Day Selfie&rdquo; captured the attention of the Elmira College judges and will hang in the U.S.,neutral,None
Capitol for a year-long exhibit.,neutral,None
Clickherefor more on our visit with Sarah and to see the five runners up!,positive,0.701254
"Best,TomFollowing severe flooding this week in parts of Yates County, we were in Penn Yan with Penn Yan Academy and Keuka College students who spent the day helping with clean up efforts.",positive,0.504432
The community is lucky to have these students rolling up their sleeves and getting to work helping their neighbors.,positive,0.691221
"OFFICE LOCATIONSWashington, DC1504 Longworth HOBWashington, DC 20515(202) 225-3161Corning89 W. Market StCorning, NY 14830(607) 654-7566OleanOne Bluebird SquareOlean, NY 14760(716)379-8434Geneva433 Exchange StGeneva, NY 14456(315)759-5229Jamestown2 East 2nd St Suite 300Jamestown, NY 14701(716) 708-6369Ithaca401 E. State St.",neutral,None
"Suite 304-1Ithaca, NY 14850(607) 222-2027Privacy PolicyUnsubscribe",neutral,None
