"Dear Friend, This week Indiana is joining the rest of the country in celebrating Money Smart Week, a special week designed to aid consumers in learning how to better manage their personal finances.",positive,0.865645
"To improve education for young adults on how to be fiscally responsible, I recently introduced theYoung Americans Financial Literacy Act,a bill that promotes the most effective financial literacy educational models for students ages 8-24.",positive,0.744839
"Only seventeen states require some form of high school financial education, even though studies show students who receive financial literacy are considerably more financially responsible.",positive,0.294275
"According to the National Foundation for Credit Counseling, more than half of American adults rate themselves as either &ldquo;fair&rdquo; or &ldquo;poor&rdquo; in terms of financial literacy.",positive,0.411951
"Consequently, problems with personal finance and money management are passed on to children by parents who believe students are learning financial literacy in schools.",neutral,None
"In reality, only 30% of teachers are incorporating these lifelong skills into their curriculum.",positive,0.31722
America should be leading the world with the best-educated students who will drive our economic innovation and success.,positive,0.795256
"If we can strengthen financial literacy education, and instill these important skills in our kids, we have an opportunity to spur our economic growth and ensure that more Americans have a shot at achieving their financial goals.",positive,0.904527
"I am proud to introduce this bill, and am honored to serve in Congress on behalf of Hoosier families like yours.",positive,0.891924
I value your ideas and look forward to hearing from you.,positive,0.800682
INSIDE SCOOP:My office is committed to providing the highest level of constituent service to the people of Indianapolis.,positive,0.445722
"Recently, my office was able to help a local non-profit regain its tax exempt status after it was revoked in 2013 due to some filing errors.",negative,-0.36113
"With my office's assistance, the organization was able to re-submit their application and was awarded tax exempt status again earlier this year.",positive,0.489145
"If you have questions or need assistance with a federal agency, please contact my District Office at 317-283-6516.",positive,0.215762
UPCOMING OFFICE HOURSNeed help with a federal agency?,positive,0.378836
I'm bringing my office to you!,positive,0.418681
"Tomorrow, April 21, 2015 Baxter YMCA 7900 E. Shelby St.",neutral,None
"Indianapolis, IN 46227 5-7 p.m.",neutral,None
"May 27, 2015 Mary Rigg Neighborhood Center 1920 W. Morris St.",neutral,None
"Indianapolis, IN 46221 1-3 p.m.",neutral,None
"Now you can follow my updates on:UnsubscribePrivacy PolicyWashington Office2453 Rayburn HOBWashington, D.C.",neutral,None
20515-1407Phone: 202-225-4011Fax: 202-225-5633District Office300 E Fall Creek Pkwy N Dr.,neutral,None
