Web Site|Meet Loretta|On the Issues|Helping You|Newsroom|Contact MeDear Friend &ndash;Representing Orange County in D.C.,neutral,None
and working for you back home is truly an honor and a privilege.,positive,0.904451
"In 2013, my office hosted six college financial aid workshops, my 10 thannual Veterans' Resource Fair and countless town halls, tele-town halls and registration events for the Affordable Care Act.",positive,0.779047
"I had the opportunity to visit over 40 local schools and businesses, providing information on government resources and learning about their needs and concerns.",positive,0.224058
"With my support, local educational and non-profit organizations earned over $3.1 million in grant funding this year.",positive,0.786211
"My office also helped over 320 residents resolve issues with the federal government including veteran benefits, social security and housing.",neutral,None
"In D.C., I was the lead Democrat on 10 bills and co-signed 120 other bills and resolutions.",negative,-0.406253
"I introduced bills to combat sexual assaults in the military, encourage STEM education, reform our high-skilled visa program, implement better ways to strengthen our borders and fund programs that will keep our country safe.",positive,0.856453
"I fought for Orange County pension reform as well as common sense immigration reform, equal pay and human rights in Vietnam.",neutral,None
I also held expert briefings on topics ranging from incorporating women in combat roles to tax reform policies for small and medium businesses.,positive,0.365536
"We have so much more to do in 2014, and I'm excited for what we can accomplish together.",positive,0.839091
"If you'd like to share your opinions or ideas for 2014, I'd love for you toemail me .",positive,0.677886
"As always, I encourage you to contact one of my offices if you have questions or need assistance.",positive,0.727432
"Very truly yours,Loretta SanchezMember of CongressPrivacy Policy|Unsubscribe",positive,0.398956
