"October 2, 2014Dear Friend,It's hard to believe October is already here!",neutral,None
"You've asked me to stay focused onjob creation ,veterans' resourcesandinfrastructurein District One, and that's exactly what I'm doing.",neutral,None
"Below are several updates for you from the last several weeks in Arizona and Washington, so please read on.",neutral,None
My colleagues and I on theHouse Veterans' Affairs Committeecontinue our efforts to hold the VA accountable.,negative,-0.698388
In our Sept.,neutral,None
"17 hearing, I urged newVA Secretary McDonaldto boost protections for whistleblowers and stop bonuses for bad employees.",neutral,None
"And Congress took some important votes recently, including a vote to support a stronger military effort against ISIL ( read more about my position ).",positive,0.625826
We also voted to strengthen the benefits for veterans who have disabilities ( read my comments on the vote ).,neutral,None
"I recently hosted a series ofVA reform community meeting s to discuss how my VA reform bill &ndash; which was signed into law in August &ndash; will expand veterans' access to care, especially in rural and tribal communities.",neutral,None
"These meetings reached many communities across our district:Flagstaff, Sedona, Camp Verde, Tuba City, Show Low, Miami, Superior, Eloy and Marana.",neutral,None
Below are some news stories and photo highlights I hope you'll take a moment to enjoy.,positive,0.700052
"And remember, if you need assistance with Social Security benefits, veterans' resources or other federal issues, pleasecontact one of my five district offices .",positive,0.323683
We are here to help!,positive,0.745258
"Sincerely,Ann Kirkpatrick U.S.",None,None
"Representative, Arizona District OneP.S.",None,None
"If you prefer not to receive updates about Arizona District One,click here to unsubscribe .",neutral,None
District One in the news&bull;White Mountain Independent :&ldquo;Kirkpatrick visits White Mountains as part of tour&rdquo; &bull;Arizona Daily Star :&ldquo;3 ways the VA reform law helps veterans&rdquo; &bull;Eloy Enterprise : &ldquo;Kirkpatrick talks new VA reform bill at Veterans Center&rdquo; &bull;Indian Country Today : &ldquo;Kirkpatrick announces $5 million transportation grant for Navajo Nation&rdquo; &bull;Camp Verde Bugle :&ldquo;Ann Kirkpatrick talks reform at VFW&rdquo; &bull;Lake Powell Life :&ldquo;Glen Canyon Dam celebrates 50 years&rdquo; &bull;NAZ Today :&ldquo;Kirkpatrick fights for veteran reform for Native Americans&rdquo; &bull;Tucson Sentinel :&ldquo;Officials urge Congress to continue aid to counties with large federal lands&rdquo;Around the districtToured areas of Oak Creek Canyon affected by the Slide Fire and got updated on Burn Area Emergency Response operations.,neutral,None
Met in Williams with northern Arizona ranchers at the annual summer meeting of the Coconino County Farm Bureau and Coconino County Cattlegrowers.,neutral,None
"Hosted a VA Reform Tribal Conference on the Navajo Nation featuring panelists from Indian Health Service, VA, and the House Veterans' Affairs Committee.",neutral,None
Hosted a VA reform community meeting in Marana to discuss how the recently passed legislation helps local Arizona vets.,positive,0.309355
"Participated in the Flagstaff grand opening of Goodwill's Comprehensive One-Stop Center, which connects job seekers with employers and has a special emphasis on veterans and youth services.",positive,0.88868
Hosted a VA reform community meeting to a packed room at the Miami Senior Center.,positive,0.241389
Joined U.S.,neutral,None
"Interior Secretary Sally Jewell, local officials and other Arizonans to mark the 50th anniversary of the Glen Canyon Dam, an important structure that generates power and water for Arizona and southwestern states prone to drought.",negative,-0.385233
"###District OfficesIf you need assistance with a federal matter, please contact our nearest district office:Flagstaff:928-213-9977; 405 N. Beaver Street, Suite 6, Flagstaff 86001Casa Grande:520-316-0839; 211 N. Florence St., Suite 1, Casa Grande 85122Marana:520-382-2663; 11555 W. Civic Center Drive #104A, Marana 85653 Show Low:928-537-5657; 550 N.",neutral,None
"9 thPlace, Show Low 85901Globe:928-425-3231; 1400 East Ash, Globe 85501Stay Connected :Website:kirkpatrick.house.govFacebook:facebook.com/RepKirkpatrickTwitter:twitter.com/RepKirkpatrickYouTube:youtube.com/RepAnnKirkpatrickOFFICE LOCATIONSWashington, DC330 Cannon HOBWashington, DC 20515(202) 225-3361Flagstaff405 N Beaver Street, Suite 6Flagstaff, AZ 86001(928) 213-9977Casa Grande211 North Florence St., Suite 1Casa Grande, AZ 85122(520) 316-0839Globe1400 East AshGlobe, AZ 85501(928) 425-3231Marana11555 W. CivicCenter Drive #104AMarana, AZ 85653(520) 382-2663Show Low550 N 9th PlaceShow Low, AZ85901(928) 537-5657Privacy Policy|Unsubscribe",neutral,None
