"Web Site|About Tom|Issues|Serving You|Media|ContactDear Neighbor,With political tension, turmoil and violence in regions like Iraq, Libya, Russia and Israel &ndash;national and energy security should be a top priority.",neutral,None
"Despite uncertainty throughout the world, oil prices remain stable because of increased oil production here at home.",negative,-0.370959
Anall-of-the-aboveenergy approach is what this country needs to protect consumers from what could otherwise be huge spikes in oil prices.,negative,-0.39616
"When we control the supply chain, it benefits national security.",positive,0.332636
"When we don't have to rely on these volatile countries, our energy supply chain is not as disruptive, and we see lower oil prices as a result.",negative,-0.724122
"The all-of-the-above energy approach I support &ndash; including the production of oil and natural gas through hydraulic fracturing done safely &ndash; means families have more money in their pockets because they're more likely to see lower prices filling up at the gas station, on their heating bill and even at the grocery store.",negative,-0.513356
COMBATING SEXUAL ASSAULT ON CAMPUSWe're proud to be a part of introducing theCampus Accountability and Safety Act .,positive,0.419521
"This bill expands resources for students, demands accountability from colleges and strengthens penalties for a school's misconduct.",negative,-0.608942
These initiatives will help bring sexual assault on campuses to the forefront of the conversation at the national level &ndash; something that is long overdue.,neutral,None
"These are our children, our grandchildren, our nieces and nephews &ndash; we need to make sure they are safe and cared for.",positive,0.787909
EMPOWERING INDIVIDUALS WITH DISABILITIES TO SAVE FOR THEIR FUTUREOur bipartisanAchieving a Better Life ExperienceAct(ABLE) that recentlypassedthe Ways and Means Committee will help individuals with disabilities and their families get savings accounts and plan for their financial futures.,negative,-0.464765
"We can make their lives and the lives of their families a little bit easier with this bill, and we should.",positive,0.605104
"Everyone deserves a fair chance to make their financial future more stable, and more secure.",positive,0.944552
TAX RELIEF FOR THE SOUTHERN TIER AND FINGER LAKESWe introduced the bipartisanNational Disaster Relief Tax Actto provide tax relief to communities across the country devastated in a presidentially-declared disaster in recent years.,negative,-0.698782
It's only fair communities hit hard by recent natural disasters get the same care and opportunities to rebuild that other parts of the country received.,negative,-0.464547
"VETERANS BILL SIGNED INTO LAWWe're so proud that the President signed into law theVeterans' Access to Care through Choice, Accountability, and Transparency Act , a bipartisan bill Icosponsored .",positive,0.673733
"This law puts veterans and their health needs before VA managers and bureaucrats, and gives them the flexibility and accountability they deserve.",positive,0.387496
WHAT'S NEXT?,neutral,None
Yesterday we made a stop in Seneca Falls to attend the 2014Empire Farm Days !,negative,-0.703179
Today we'll be talking to employees and touring the Ginna Nuclear Power Plant in Ontario.,neutral,None
Next week we'll be at Cornell University to talk about engineering and manufacturing and what we're doing in Washington to create the environment for places like Cornell to thrive.,positive,0.833225
"P.S &ndash; Keep an eye out for us this August, back home and throughout our eleven counties; can't wait to see as many of you as possible!",positive,0.778548
"P.P.S &ndash;I just had to take a picture of the sun setting over the beautiful Keuka Lake, on a gorgeous August night.",positive,0.74829
"Best,TomOFFICE LOCATIONSWashington, DC1504 Longworth HOBWashington, DC 20515(202) 225-3161Corning89 W. Market StCorning, NY 14830(607) 654-7566OleanOne Bluebird SquareOlean, NY 14760(716)379-8434Geneva433 Exchange StGeneva, NY 14456(315)759-5229Jamestown2 East 2nd St Suite 300Jamestown, NY 14701(716) 708-6369Ithaca401 E. State St.",neutral,None
"Suite 304-1Ithaca, NY 14850(607) 222-2027Privacy PolicyUnsubscribe",neutral,None
