"Dear Friend,October is National Breast Cancer Awareness Month, an opportunity to pause and honor the brave women in our lives who are struggling with, have survived, or may have lost their battle with breast cancer.",negative,-0.827443
"While significant advancements have been made in the treatment and early detection of breast cancer in recent years, it remains the second most deadly cancer among women.",negative,-0.850304
The American Cancer Society estimates that one in eight women living in the U.S.,negative,-0.265719
will develop breast cancer during the course of her life.,negative,-0.467293
"Recently, I supported legislation that would help ensure patients receive adequate support after undergoing breast cancer surgery.",positive,0.412955
The bill requires health plans to cover hospital stays for at least 48 hours following a mastectomy or lumpectomy and at least 24 hours following a lymph node removal.,neutral,None
"Furthermore, if passed, it would require insurance providers to cover all secondary consultations, when necessary.",neutral,None
"In addition, I belong to the House Congressional Cancer Caucus.",negative,-0.535155
This bi-partisan group of lawmakers is committed to creating national policies that advance cancer research and improve the treatment and diagnosis of this disease.,negative,-0.838933
"Together, we can make a difference and end breast cancer.",negative,-0.59307
Please don't hesitate to contact me on this or any other federal issue of importance to you.,negative,-0.401818
"Regards,Andr&eacute; CarsonINSIDE SCOOP:Would you like to intern for Congressman Carson?",neutral,None
Congressman Carson is currently seeking college students or recent graduates wishing to gain experience in a fast-paced congressional office for a full-time or part-time Spring Semester Internship.,negative,-0.22459
"We are seeking motivated, organized, and reliable individuals to assist the legislative and administrative staff with day-to-day duties in our Indianapolis and Washington, D.C.",positive,0.81382
offices.,neutral,None
"Interested applicants should send a resume, cover letter detailing availability, one short writing sample and at least two references to In07Internship@mail.house.gov .",neutral,None
"Please specify if you are interested in our Indianapolis or Washington, D.C.",neutral,None
internship.,neutral,None
We're looking forward to hearing from you!,positive,0.793921
"Opportunity for our Students:This is a reminder that military academy nomination applications are due on Saturday, November 1st.",positive,0.69447
Each year it is my privilege to nominate exceptional young men and women to our nation's service academies.,positive,0.728733
For more information visit:https://carson.house.gov/services/military-academy-nominationsVoting: Our Privilege and ResponsibilityOne of the greatest privileges of being an American citizen is the opportunity to voice your opinion through the electoral process.,positive,0.704178
"Below are important dates for Indiana voters:Monday, November 3, 2014 &ndash; Early voting ends (Noon)Tuesday, November 4, 2014 &ndash; General Election DayNow you can follow my updates on:UnsubscribePrivacy PolicyWashington Office2453 Rayburn HOBWashington, D.C.",neutral,None
20515-1407Phone: 202-225-4011Fax: 202-225-5633District Office300 E Fall Creek Pkwy N Dr.,neutral,None
"Suite 300Indianapolis, IN 46205-4258Phone: 317-283-6516Fax: 317-283-6567Are You Uninsured?",negative,-0.498458
#GetCovered!,neutral,None
