"Dear Friend,If you, or someone you know, is planning to attend college in the coming year, now is the time to begin thinking about resources available to help with the cost.",positive,0.681082
"On January 1, the Department of Education began accepting theFree Application for Federal Student Aidforms.",neutral,None
"Completing this set of forms, commonly known as FAFSA, is the first step toward applying for grants, work-study, and educational loans at nearly every university in the country.",positive,0.330025
The Office of Student Federal Aid offers more than $150 billion annually to help millions of students pay for higher education.,positive,0.332969
"There is no age limit when it comes to applying for federal financial aid, and most students qualify for some form of assistance.",positive,0.582556
"To be eligible, students must be a U.S.",positive,0.332634
citizen or eligible noncitizen and be enrolled in a college or career school.,neutral,None
"The amount of financial aid students and parents may receive depends on several factors including:the cost of the school, the student's enrollment status, and the family's expected financial contribution.",positive,0.808368
"The federal deadline for completing the FAFSA is June 30, but many states and schools haveearlier deadlines &ndash; some as early as February, and many in March.",neutral,None
"If you have any questions regarding applying for federal financial aid, please feel free to contact my office at 317-283-6516.",positive,0.402404
"Regards,Rep.",neutral,None
CarsonINSIDE SCOOP:I feel incredibly honored and humbled to have the opportunity to continue representing the hardworking people of Indianapolis.,positive,0.888656
"Early last week, I wassworninas a part of the new Congress, and I will continue to work each and every day to bring jobs, economic opportunity and a better future to the middle class.",positive,0.249276
ICYMI:Congratulations to the 10 young men and women from Indiana's 7th Congressional District who have been selected as nominees to the United States Service Academies.,neutral,None
Their names have been submitted for consideration as members for the academy classes entering in July 2015.,neutral,None
"Christopher Allman,Perry Meridian High School, Air Force, Military, NavalClayton Carter,Perry Meridian High School, Air Force, MilitaryCody Donald,Perry Meridian High School, Air Force, Military, NavalJohn Leppert,Cardinal Ritter High School, Air Force, Military, NavalKillian Valencia,Warren Central High School, Air ForceMegan Kinsey,Noblesville High School, MilitaryBlake Koppel,Franklin Central High School, MilitaryConnor Lynn,Cardinal Ritter High School, MilitaryJoseph Below,Roncalli High School, NavalMadeline Dunne,Roncalli High School, NavalEach U.S.",neutral,None
"Representative and Senator may have five cadets at each of the four service academies (Naval, Air Force, Military and Merchant Marine) at any one time.",neutral,None
"&ldquo;These young people represent some of the best and brightest that Indiana has to offer,&rdquo; said Carson.",positive,0.807708
"&ldquo;These recipients are determined, bright, and passionate individuals who will be outstanding leaders in our nation and our community.&rdquo;Now you can follow my updates on:UnsubscribePrivacy PolicyWashington Office2453 Rayburn HOBWashington, D.C.",positive,0.575796
20515-1407Phone: 202-225-4011Fax: 202-225-5633District Office300 E Fall Creek Pkwy N Dr.,neutral,None
"Suite 300Indianapolis, IN 46205-4258Phone: 317-283-6516Fax: 317-283-6567Are You Uninsured?",negative,-0.498458
#GetCovered!,neutral,None
