"Web Site|About Tom|Issues|Serving You|Media|ContactDear Neighbor,We had a lot of productive meetings and roundtables this week at home in the district centered on jobs.",positive,0.618484
"Whether it was talking about how to create thousands of construction and manufacturing jobs through our new roofing efficiency bill or the engineering jobs sustained in the district by a new Air Force contract, we're on the ground listening to how best we can support job growth in the Southern Tier and Finger Lakes.",positive,0.944864
"TOM REED COMBINES ENERGY EFFICIENCY, JOBS AND COMMON SENSE IN NEW ROOFING EFFICIENCY BILLAt Evans Roofing Company in Elmira we talked about the common sense fix ourRoofing Efficiency Jobs Actbrings to the unfair and outdated depreciation schedule for roof replacements.",negative,-0.25687
"The bill is estimated to create 40,000 construction and manufacturing jobs, improve energy efficiency and save small businesses millions each year in energy costs.",positive,0.633178
It doesn't make sense to put off money-saving upgrades.,neutral,None
Watch a video from the meetinghere .,neutral,None
"Here at Evans Roofing with employees Mike Spinosa, Russ McGlynn, Tom Reed, Bob Pringle and Bill Fischer.",neutral,None
"REED MEETS WITH HIGHWAY, TRANSPORTATION OFFICIALS FOR INPUT AHEAD OF HIGHWAY CONSTRUCTION BILL REAUTHORIZATIONWe gathered input from local highway and transportation officials on the biggest challenges they face when making road and bridge upgrades.",negative,-0.45306
"With the reauthorization of a major highway construction bill coming up in just a few short months, we need to be listening to experts on the ground to make sure we put together a fair bill.",positive,0.260143
It's important we're constantly caring and looking out for our rural roads and bridges in need of repair.,positive,0.858844
"LOCAL LOCKHEED MARTIN TO BENEFIT FROM AIR FORCE CONTRACTIn Owego yesterday, we celebrated the new contract for the Air Force's Combat Rescue Helicopter Program Lockheed Martin was recently awarded with Sikorsky.",positive,0.359022
"Once again, our local workforce is recognized as vital to the operation of some of our country's most high-tech, complex missions.",positive,0.612744
Hundreds of manufacturing and engineering jobs sustained by this contract will ultimately support the brave men and women of our Armed Forces.,positive,0.441099
CORNING POST OFFICE ONE STEP CLOSER TO BEING NAMED AFTER SPECIALIST RYAN JAYNEOur bill that passed the House last monthto name the Post Office in Corning after Army Specialist Ryan Jayne recently passed out of the Senate committee.,neutral,None
Next step: a vote on the Senate floor.,neutral,None
"Specialist Jayne, an Elmira native, died in 2012 while serving in Afghanistan.",neutral,None
His sacrifice will not be forgotten and I am honored to be a part of recognizing Specialist Jayne and his legacy in this lasting way.,positive,0.712093
"Wishing you and your family a safe, enjoyable Fourth of July,TomDriving around the district this week we were lucky enough to stop at this lemonade stand in Little Valley for a break &ndash; many thanks to these Cattaraugus students enjoying their summer vacation!",positive,0.894286
"OFFICE LOCATIONSWashington, DC1504 Longworth HOBWashington, DC 20515(202) 225-3161Corning89 W. Market StCorning, NY 14830(607) 654-7566OleanOne Bluebird SquareOlean, NY 14760(716)379-8434Geneva433 Exchange StGeneva, NY 14456(315)759-5229Jamestown2 East 2nd St Suite 300Jamestown, NY 14701(716) 708-6369Ithaca401 E. State St.",neutral,None
"Suite 304-1Ithaca, NY 14850(607) 222-2027Privacy PolicyUnsubscribe",neutral,None
